pID,condition,interaction,task,question,value
2,smallmultiples_overlays_shadowmarks,smallmultiples,1,MentalDemand,7
2,smallmultiples_overlays_shadowmarks,smallmultiples,1,PhysicalDemand,1
2,smallmultiples_overlays_shadowmarks,smallmultiples,1,TemporalDemand,6
2,smallmultiples_overlays_shadowmarks,smallmultiples,1,Performance,6
2,smallmultiples_overlays_shadowmarks,smallmultiples,1,Effort,6
2,smallmultiples_overlays_shadowmarks,smallmultiples,1,Frustration,7
2,smallmultiples_overlays_shadowmarks,smallmultiples,1,Guessing,6
2,smallmultiples_overlays_shadowmarks,smallmultiples,1,PerceivedAccuracy,1
2,smallmultiples_overlays_shadowmarks,smallmultiples,1,TaskDifficulty,7
2,smallmultiples_overlays_shadowmarks,smallmultiples,1,TechniqueDifficulty,4
2,smallmultiples_overlays_shadowmarks,overlays,1,MentalDemand,6
2,smallmultiples_overlays_shadowmarks,overlays,1,PhysicalDemand,1
2,smallmultiples_overlays_shadowmarks,overlays,1,TemporalDemand,6
2,smallmultiples_overlays_shadowmarks,overlays,1,Performance,5
2,smallmultiples_overlays_shadowmarks,overlays,1,Effort,7
2,smallmultiples_overlays_shadowmarks,overlays,1,Frustration,7
2,smallmultiples_overlays_shadowmarks,overlays,1,Guessing,5
2,smallmultiples_overlays_shadowmarks,overlays,1,PerceivedAccuracy,4
2,smallmultiples_overlays_shadowmarks,overlays,1,TaskDifficulty,6
2,smallmultiples_overlays_shadowmarks,overlays,1,TechniqueDifficulty,3
2,smallmultiples_overlays_shadowmarks,shadowmarkers,1,MentalDemand,6
2,smallmultiples_overlays_shadowmarks,shadowmarkers,1,PhysicalDemand,1
2,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TemporalDemand,7
2,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Performance,4
2,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Effort,5
2,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Frustration,7
2,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Guessing,3
2,smallmultiples_overlays_shadowmarks,shadowmarkers,1,PerceivedAccuracy,4
2,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TaskDifficulty,4
2,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TechniqueDifficulty,3
5,overlays_shadowmarks_smallmultiples,smallmultiples,1,MentalDemand,2
5,overlays_shadowmarks_smallmultiples,smallmultiples,1,PhysicalDemand,2
5,overlays_shadowmarks_smallmultiples,smallmultiples,1,TemporalDemand,3
5,overlays_shadowmarks_smallmultiples,smallmultiples,1,Performance,5
5,overlays_shadowmarks_smallmultiples,smallmultiples,1,Effort,2
5,overlays_shadowmarks_smallmultiples,smallmultiples,1,Frustration,2
5,overlays_shadowmarks_smallmultiples,smallmultiples,1,Guessing,5
5,overlays_shadowmarks_smallmultiples,smallmultiples,1,PerceivedAccuracy,2
5,overlays_shadowmarks_smallmultiples,smallmultiples,1,TaskDifficulty,5
5,overlays_shadowmarks_smallmultiples,smallmultiples,1,TechniqueDifficulty,2
5,overlays_shadowmarks_smallmultiples,overlays,1,MentalDemand,1
5,overlays_shadowmarks_smallmultiples,overlays,1,PhysicalDemand,1
5,overlays_shadowmarks_smallmultiples,overlays,1,TemporalDemand,1
5,overlays_shadowmarks_smallmultiples,overlays,1,Performance,7
5,overlays_shadowmarks_smallmultiples,overlays,1,Effort,1
5,overlays_shadowmarks_smallmultiples,overlays,1,Frustration,7
5,overlays_shadowmarks_smallmultiples,overlays,1,Guessing,7
5,overlays_shadowmarks_smallmultiples,overlays,1,PerceivedAccuracy,1
5,overlays_shadowmarks_smallmultiples,overlays,1,TaskDifficulty,4
5,overlays_shadowmarks_smallmultiples,overlays,1,TechniqueDifficulty,4
5,overlays_shadowmarks_smallmultiples,shadowmarkers,1,MentalDemand,1
5,overlays_shadowmarks_smallmultiples,shadowmarkers,1,PhysicalDemand,1
5,overlays_shadowmarks_smallmultiples,shadowmarkers,1,TemporalDemand,1
5,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Performance,2
5,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Effort,2
5,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Frustration,2
5,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Guessing,2
5,overlays_shadowmarks_smallmultiples,shadowmarkers,1,PerceivedAccuracy,6
5,overlays_shadowmarks_smallmultiples,shadowmarkers,1,TaskDifficulty,2
5,overlays_shadowmarks_smallmultiples,shadowmarkers,1,TechniqueDifficulty,2
6,shadowmarks_smallmultiples_overlays,smallmultiples,1,MentalDemand,6
6,shadowmarks_smallmultiples_overlays,smallmultiples,1,PhysicalDemand,6
6,shadowmarks_smallmultiples_overlays,smallmultiples,1,TemporalDemand,5
6,shadowmarks_smallmultiples_overlays,smallmultiples,1,Performance,7
6,shadowmarks_smallmultiples_overlays,smallmultiples,1,Effort,7
6,shadowmarks_smallmultiples_overlays,smallmultiples,1,Frustration,7
6,shadowmarks_smallmultiples_overlays,smallmultiples,1,Guessing,7
6,shadowmarks_smallmultiples_overlays,smallmultiples,1,PerceivedAccuracy,2
6,shadowmarks_smallmultiples_overlays,smallmultiples,1,TaskDifficulty,7
6,shadowmarks_smallmultiples_overlays,smallmultiples,1,TechniqueDifficulty,2
6,shadowmarks_smallmultiples_overlays,overlays,1,MentalDemand,3
6,shadowmarks_smallmultiples_overlays,overlays,1,PhysicalDemand,3
6,shadowmarks_smallmultiples_overlays,overlays,1,TemporalDemand,3
6,shadowmarks_smallmultiples_overlays,overlays,1,Performance,3
6,shadowmarks_smallmultiples_overlays,overlays,1,Effort,3
6,shadowmarks_smallmultiples_overlays,overlays,1,Frustration,3
6,shadowmarks_smallmultiples_overlays,overlays,1,Guessing,3
6,shadowmarks_smallmultiples_overlays,overlays,1,PerceivedAccuracy,5
6,shadowmarks_smallmultiples_overlays,overlays,1,TaskDifficulty,3
6,shadowmarks_smallmultiples_overlays,overlays,1,TechniqueDifficulty,3
6,shadowmarks_smallmultiples_overlays,shadowmarkers,1,MentalDemand,5
6,shadowmarks_smallmultiples_overlays,shadowmarkers,1,PhysicalDemand,5
6,shadowmarks_smallmultiples_overlays,shadowmarkers,1,TemporalDemand,3
6,shadowmarks_smallmultiples_overlays,shadowmarkers,1,Performance,5
6,shadowmarks_smallmultiples_overlays,shadowmarkers,1,Effort,5
6,shadowmarks_smallmultiples_overlays,shadowmarkers,1,Frustration,5
6,shadowmarks_smallmultiples_overlays,shadowmarkers,1,Guessing,4
6,shadowmarks_smallmultiples_overlays,shadowmarkers,1,PerceivedAccuracy,5
6,shadowmarks_smallmultiples_overlays,shadowmarkers,1,TaskDifficulty,5
6,shadowmarks_smallmultiples_overlays,shadowmarkers,1,TechniqueDifficulty,2
7,shadowmarks_overlays_smallmultiples,smallmultiples,1,MentalDemand,2
7,shadowmarks_overlays_smallmultiples,smallmultiples,1,PhysicalDemand,1
7,shadowmarks_overlays_smallmultiples,smallmultiples,1,TemporalDemand,1
7,shadowmarks_overlays_smallmultiples,smallmultiples,1,Performance,1
7,shadowmarks_overlays_smallmultiples,smallmultiples,1,Effort,2
7,shadowmarks_overlays_smallmultiples,smallmultiples,1,Frustration,1
7,shadowmarks_overlays_smallmultiples,smallmultiples,1,Guessing,3
7,shadowmarks_overlays_smallmultiples,smallmultiples,1,PerceivedAccuracy,7
7,shadowmarks_overlays_smallmultiples,smallmultiples,1,TaskDifficulty,5
7,shadowmarks_overlays_smallmultiples,smallmultiples,1,TechniqueDifficulty,1
7,shadowmarks_overlays_smallmultiples,overlays,1,MentalDemand,2
7,shadowmarks_overlays_smallmultiples,overlays,1,PhysicalDemand,1
7,shadowmarks_overlays_smallmultiples,overlays,1,TemporalDemand,1
7,shadowmarks_overlays_smallmultiples,overlays,1,Performance,1
7,shadowmarks_overlays_smallmultiples,overlays,1,Effort,2
7,shadowmarks_overlays_smallmultiples,overlays,1,Frustration,1
7,shadowmarks_overlays_smallmultiples,overlays,1,Guessing,1
7,shadowmarks_overlays_smallmultiples,overlays,1,PerceivedAccuracy,7
7,shadowmarks_overlays_smallmultiples,overlays,1,TaskDifficulty,2
7,shadowmarks_overlays_smallmultiples,overlays,1,TechniqueDifficulty,1
7,shadowmarks_overlays_smallmultiples,shadowmarkers,1,MentalDemand,2
7,shadowmarks_overlays_smallmultiples,shadowmarkers,1,PhysicalDemand,1
7,shadowmarks_overlays_smallmultiples,shadowmarkers,1,TemporalDemand,1
7,shadowmarks_overlays_smallmultiples,shadowmarkers,1,Performance,2
7,shadowmarks_overlays_smallmultiples,shadowmarkers,1,Effort,3
7,shadowmarks_overlays_smallmultiples,shadowmarkers,1,Frustration,4
7,shadowmarks_overlays_smallmultiples,shadowmarkers,1,Guessing,1
7,shadowmarks_overlays_smallmultiples,shadowmarkers,1,PerceivedAccuracy,7
7,shadowmarks_overlays_smallmultiples,shadowmarkers,1,TaskDifficulty,3
7,shadowmarks_overlays_smallmultiples,shadowmarkers,1,TechniqueDifficulty,3
8,smallmultiples_overlays_shadowmarks,smallmultiples,1,MentalDemand,3
8,smallmultiples_overlays_shadowmarks,smallmultiples,1,PhysicalDemand,4
8,smallmultiples_overlays_shadowmarks,smallmultiples,1,TemporalDemand,5
8,smallmultiples_overlays_shadowmarks,smallmultiples,1,Performance,5
8,smallmultiples_overlays_shadowmarks,smallmultiples,1,Effort,5
8,smallmultiples_overlays_shadowmarks,smallmultiples,1,Frustration,5
8,smallmultiples_overlays_shadowmarks,smallmultiples,1,Guessing,6
8,smallmultiples_overlays_shadowmarks,smallmultiples,1,PerceivedAccuracy,3
8,smallmultiples_overlays_shadowmarks,smallmultiples,1,TaskDifficulty,5
8,smallmultiples_overlays_shadowmarks,smallmultiples,1,TechniqueDifficulty,5
8,smallmultiples_overlays_shadowmarks,overlays,1,MentalDemand,3
8,smallmultiples_overlays_shadowmarks,overlays,1,PhysicalDemand,3
8,smallmultiples_overlays_shadowmarks,overlays,1,TemporalDemand,5
8,smallmultiples_overlays_shadowmarks,overlays,1,Performance,4
8,smallmultiples_overlays_shadowmarks,overlays,1,Effort,3
8,smallmultiples_overlays_shadowmarks,overlays,1,Frustration,4
8,smallmultiples_overlays_shadowmarks,overlays,1,Guessing,3
8,smallmultiples_overlays_shadowmarks,overlays,1,PerceivedAccuracy,4
8,smallmultiples_overlays_shadowmarks,overlays,1,TaskDifficulty,3
8,smallmultiples_overlays_shadowmarks,overlays,1,TechniqueDifficulty,2
8,smallmultiples_overlays_shadowmarks,shadowmarkers,1,MentalDemand,3
8,smallmultiples_overlays_shadowmarks,shadowmarkers,1,PhysicalDemand,3
8,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TemporalDemand,3
8,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Performance,3
8,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Effort,3
8,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Frustration,2
8,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Guessing,3
8,smallmultiples_overlays_shadowmarks,shadowmarkers,1,PerceivedAccuracy,5
8,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TaskDifficulty,3
8,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TechniqueDifficulty,2
9,smallmultiples_shadowmarks_overlays,smallmultiples,1,MentalDemand,5
9,smallmultiples_shadowmarks_overlays,smallmultiples,1,PhysicalDemand,2
9,smallmultiples_shadowmarks_overlays,smallmultiples,1,TemporalDemand,3
9,smallmultiples_shadowmarks_overlays,smallmultiples,1,Performance,5
9,smallmultiples_shadowmarks_overlays,smallmultiples,1,Effort,3
9,smallmultiples_shadowmarks_overlays,smallmultiples,1,Frustration,2
9,smallmultiples_shadowmarks_overlays,smallmultiples,1,Guessing,5
9,smallmultiples_shadowmarks_overlays,smallmultiples,1,PerceivedAccuracy,2
9,smallmultiples_shadowmarks_overlays,smallmultiples,1,TaskDifficulty,3
9,smallmultiples_shadowmarks_overlays,smallmultiples,1,TechniqueDifficulty,2
9,smallmultiples_shadowmarks_overlays,overlays,1,MentalDemand,3
9,smallmultiples_shadowmarks_overlays,overlays,1,PhysicalDemand,3
9,smallmultiples_shadowmarks_overlays,overlays,1,TemporalDemand,3
9,smallmultiples_shadowmarks_overlays,overlays,1,Performance,3
9,smallmultiples_shadowmarks_overlays,overlays,1,Effort,3
9,smallmultiples_shadowmarks_overlays,overlays,1,Frustration,3
9,smallmultiples_shadowmarks_overlays,overlays,1,Guessing,5
9,smallmultiples_shadowmarks_overlays,overlays,1,PerceivedAccuracy,5
9,smallmultiples_shadowmarks_overlays,overlays,1,TaskDifficulty,3
9,smallmultiples_shadowmarks_overlays,overlays,1,TechniqueDifficulty,3
9,smallmultiples_shadowmarks_overlays,shadowmarkers,1,MentalDemand,5
9,smallmultiples_shadowmarks_overlays,shadowmarkers,1,PhysicalDemand,3
9,smallmultiples_shadowmarks_overlays,shadowmarkers,1,TemporalDemand,3
9,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Performance,5
9,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Effort,3
9,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Frustration,3
9,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Guessing,5
9,smallmultiples_shadowmarks_overlays,shadowmarkers,1,PerceivedAccuracy,3
9,smallmultiples_shadowmarks_overlays,shadowmarkers,1,TaskDifficulty,3
9,smallmultiples_shadowmarks_overlays,shadowmarkers,1,TechniqueDifficulty,3
11,overlays_smallmultiples_shadowmarks,smallmultiples,1,MentalDemand,3
11,overlays_smallmultiples_shadowmarks,smallmultiples,1,PhysicalDemand,1
11,overlays_smallmultiples_shadowmarks,smallmultiples,1,TemporalDemand,1
11,overlays_smallmultiples_shadowmarks,smallmultiples,1,Performance,4
11,overlays_smallmultiples_shadowmarks,smallmultiples,1,Effort,5
11,overlays_smallmultiples_shadowmarks,smallmultiples,1,Frustration,1
11,overlays_smallmultiples_shadowmarks,smallmultiples,1,Guessing,5
11,overlays_smallmultiples_shadowmarks,smallmultiples,1,PerceivedAccuracy,3
11,overlays_smallmultiples_shadowmarks,smallmultiples,1,TaskDifficulty,4
11,overlays_smallmultiples_shadowmarks,smallmultiples,1,TechniqueDifficulty,4
11,overlays_smallmultiples_shadowmarks,overlays,1,MentalDemand,3
11,overlays_smallmultiples_shadowmarks,overlays,1,PhysicalDemand,1
11,overlays_smallmultiples_shadowmarks,overlays,1,TemporalDemand,1
11,overlays_smallmultiples_shadowmarks,overlays,1,Performance,2
11,overlays_smallmultiples_shadowmarks,overlays,1,Effort,3
11,overlays_smallmultiples_shadowmarks,overlays,1,Frustration,1
11,overlays_smallmultiples_shadowmarks,overlays,1,Guessing,4
11,overlays_smallmultiples_shadowmarks,overlays,1,PerceivedAccuracy,5
11,overlays_smallmultiples_shadowmarks,overlays,1,TaskDifficulty,2
11,overlays_smallmultiples_shadowmarks,overlays,1,TechniqueDifficulty,1
11,overlays_smallmultiples_shadowmarks,shadowmarkers,1,MentalDemand,4
11,overlays_smallmultiples_shadowmarks,shadowmarkers,1,PhysicalDemand,1
11,overlays_smallmultiples_shadowmarks,shadowmarkers,1,TemporalDemand,1
11,overlays_smallmultiples_shadowmarks,shadowmarkers,1,Performance,2
11,overlays_smallmultiples_shadowmarks,shadowmarkers,1,Effort,2
11,overlays_smallmultiples_shadowmarks,shadowmarkers,1,Frustration,1
11,overlays_smallmultiples_shadowmarks,shadowmarkers,1,Guessing,4
11,overlays_smallmultiples_shadowmarks,shadowmarkers,1,PerceivedAccuracy,4
11,overlays_smallmultiples_shadowmarks,shadowmarkers,1,TaskDifficulty,4
11,overlays_smallmultiples_shadowmarks,shadowmarkers,1,TechniqueDifficulty,4
15,shadowmarks_smallmultiples_overlays,smallmultiples,1,MentalDemand,1
15,shadowmarks_smallmultiples_overlays,smallmultiples,1,PhysicalDemand,1
15,shadowmarks_smallmultiples_overlays,smallmultiples,1,TemporalDemand,1
15,shadowmarks_smallmultiples_overlays,smallmultiples,1,Performance,6
15,shadowmarks_smallmultiples_overlays,smallmultiples,1,Effort,1
15,shadowmarks_smallmultiples_overlays,smallmultiples,1,Frustration,2
15,shadowmarks_smallmultiples_overlays,smallmultiples,1,Guessing,2
15,shadowmarks_smallmultiples_overlays,smallmultiples,1,PerceivedAccuracy,6
15,shadowmarks_smallmultiples_overlays,smallmultiples,1,TaskDifficulty,2
15,shadowmarks_smallmultiples_overlays,smallmultiples,1,TechniqueDifficulty,1
15,shadowmarks_smallmultiples_overlays,overlays,1,MentalDemand,1
15,shadowmarks_smallmultiples_overlays,overlays,1,PhysicalDemand,1
15,shadowmarks_smallmultiples_overlays,overlays,1,TemporalDemand,1
15,shadowmarks_smallmultiples_overlays,overlays,1,Performance,6
15,shadowmarks_smallmultiples_overlays,overlays,1,Effort,2
15,shadowmarks_smallmultiples_overlays,overlays,1,Frustration,3
15,shadowmarks_smallmultiples_overlays,overlays,1,Guessing,1
15,shadowmarks_smallmultiples_overlays,overlays,1,PerceivedAccuracy,6
15,shadowmarks_smallmultiples_overlays,overlays,1,TaskDifficulty,2
15,shadowmarks_smallmultiples_overlays,overlays,1,TechniqueDifficulty,1
15,shadowmarks_smallmultiples_overlays,shadowmarkers,1,MentalDemand,1
15,shadowmarks_smallmultiples_overlays,shadowmarkers,1,PhysicalDemand,1
15,shadowmarks_smallmultiples_overlays,shadowmarkers,1,TemporalDemand,1
15,shadowmarks_smallmultiples_overlays,shadowmarkers,1,Performance,7
15,shadowmarks_smallmultiples_overlays,shadowmarkers,1,Effort,2
15,shadowmarks_smallmultiples_overlays,shadowmarkers,1,Frustration,3
15,shadowmarks_smallmultiples_overlays,shadowmarkers,1,Guessing,1
15,shadowmarks_smallmultiples_overlays,shadowmarkers,1,PerceivedAccuracy,6
15,shadowmarks_smallmultiples_overlays,shadowmarkers,1,TaskDifficulty,2
15,shadowmarks_smallmultiples_overlays,shadowmarkers,1,TechniqueDifficulty,1
16,overlays_smallmultiples_shadowmarks,smallmultiples,1,MentalDemand,7
16,overlays_smallmultiples_shadowmarks,smallmultiples,1,PhysicalDemand,6
16,overlays_smallmultiples_shadowmarks,smallmultiples,1,TemporalDemand,3
16,overlays_smallmultiples_shadowmarks,smallmultiples,1,Performance,3
16,overlays_smallmultiples_shadowmarks,smallmultiples,1,Effort,7
16,overlays_smallmultiples_shadowmarks,smallmultiples,1,Frustration,1
16,overlays_smallmultiples_shadowmarks,smallmultiples,1,Guessing,2
16,overlays_smallmultiples_shadowmarks,smallmultiples,1,PerceivedAccuracy,4
16,overlays_smallmultiples_shadowmarks,smallmultiples,1,TaskDifficulty,5
16,overlays_smallmultiples_shadowmarks,smallmultiples,1,TechniqueDifficulty,5
16,overlays_smallmultiples_shadowmarks,overlays,1,MentalDemand,7
16,overlays_smallmultiples_shadowmarks,overlays,1,PhysicalDemand,6
16,overlays_smallmultiples_shadowmarks,overlays,1,TemporalDemand,5
16,overlays_smallmultiples_shadowmarks,overlays,1,Performance,2
16,overlays_smallmultiples_shadowmarks,overlays,1,Effort,5
16,overlays_smallmultiples_shadowmarks,overlays,1,Frustration,1
16,overlays_smallmultiples_shadowmarks,overlays,1,Guessing,1
16,overlays_smallmultiples_shadowmarks,overlays,1,PerceivedAccuracy,5
16,overlays_smallmultiples_shadowmarks,overlays,1,TaskDifficulty,5
16,overlays_smallmultiples_shadowmarks,overlays,1,TechniqueDifficulty,4
16,overlays_smallmultiples_shadowmarks,shadowmarkers,1,MentalDemand,7
16,overlays_smallmultiples_shadowmarks,shadowmarkers,1,PhysicalDemand,7
16,overlays_smallmultiples_shadowmarks,shadowmarkers,1,TemporalDemand,2
16,overlays_smallmultiples_shadowmarks,shadowmarkers,1,Performance,4
16,overlays_smallmultiples_shadowmarks,shadowmarkers,1,Effort,6
16,overlays_smallmultiples_shadowmarks,shadowmarkers,1,Frustration,1
16,overlays_smallmultiples_shadowmarks,shadowmarkers,1,Guessing,4
16,overlays_smallmultiples_shadowmarks,shadowmarkers,1,PerceivedAccuracy,5
16,overlays_smallmultiples_shadowmarks,shadowmarkers,1,TaskDifficulty,4
16,overlays_smallmultiples_shadowmarks,shadowmarkers,1,TechniqueDifficulty,5
18,smallmultiples_overlays_shadowmarks,smallmultiples,1,MentalDemand,5
18,smallmultiples_overlays_shadowmarks,smallmultiples,1,PhysicalDemand,2
18,smallmultiples_overlays_shadowmarks,smallmultiples,1,TemporalDemand,6
18,smallmultiples_overlays_shadowmarks,smallmultiples,1,Performance,3
18,smallmultiples_overlays_shadowmarks,smallmultiples,1,Effort,5
18,smallmultiples_overlays_shadowmarks,smallmultiples,1,Frustration,7
18,smallmultiples_overlays_shadowmarks,smallmultiples,1,Guessing,6
18,smallmultiples_overlays_shadowmarks,smallmultiples,1,PerceivedAccuracy,3
18,smallmultiples_overlays_shadowmarks,smallmultiples,1,TaskDifficulty,6
18,smallmultiples_overlays_shadowmarks,smallmultiples,1,TechniqueDifficulty,2
18,smallmultiples_overlays_shadowmarks,overlays,1,MentalDemand,3
18,smallmultiples_overlays_shadowmarks,overlays,1,PhysicalDemand,2
18,smallmultiples_overlays_shadowmarks,overlays,1,TemporalDemand,5
18,smallmultiples_overlays_shadowmarks,overlays,1,Performance,1
18,smallmultiples_overlays_shadowmarks,overlays,1,Effort,2
18,smallmultiples_overlays_shadowmarks,overlays,1,Frustration,2
18,smallmultiples_overlays_shadowmarks,overlays,1,Guessing,1
18,smallmultiples_overlays_shadowmarks,overlays,1,PerceivedAccuracy,7
18,smallmultiples_overlays_shadowmarks,overlays,1,TaskDifficulty,2
18,smallmultiples_overlays_shadowmarks,overlays,1,TechniqueDifficulty,2
18,smallmultiples_overlays_shadowmarks,shadowmarkers,1,MentalDemand,5
18,smallmultiples_overlays_shadowmarks,shadowmarkers,1,PhysicalDemand,2
18,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TemporalDemand,2
18,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Performance,5
18,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Effort,5
18,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Frustration,5
18,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Guessing,4
18,smallmultiples_overlays_shadowmarks,shadowmarkers,1,PerceivedAccuracy,5
18,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TaskDifficulty,5
18,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TechniqueDifficulty,2
19,smallmultiples_shadowmarks_overlays,smallmultiples,1,MentalDemand,6
19,smallmultiples_shadowmarks_overlays,smallmultiples,1,PhysicalDemand,3
19,smallmultiples_shadowmarks_overlays,smallmultiples,1,TemporalDemand,4
19,smallmultiples_shadowmarks_overlays,smallmultiples,1,Performance,3
19,smallmultiples_shadowmarks_overlays,smallmultiples,1,Effort,5
19,smallmultiples_shadowmarks_overlays,smallmultiples,1,Frustration,3
19,smallmultiples_shadowmarks_overlays,smallmultiples,1,Guessing,5
19,smallmultiples_shadowmarks_overlays,smallmultiples,1,PerceivedAccuracy,5
19,smallmultiples_shadowmarks_overlays,smallmultiples,1,TaskDifficulty,5
19,smallmultiples_shadowmarks_overlays,smallmultiples,1,TechniqueDifficulty,5
19,smallmultiples_shadowmarks_overlays,overlays,1,MentalDemand,5
19,smallmultiples_shadowmarks_overlays,overlays,1,PhysicalDemand,3
19,smallmultiples_shadowmarks_overlays,overlays,1,TemporalDemand,5
19,smallmultiples_shadowmarks_overlays,overlays,1,Performance,3
19,smallmultiples_shadowmarks_overlays,overlays,1,Effort,5
19,smallmultiples_shadowmarks_overlays,overlays,1,Frustration,3
19,smallmultiples_shadowmarks_overlays,overlays,1,Guessing,5
19,smallmultiples_shadowmarks_overlays,overlays,1,PerceivedAccuracy,4
19,smallmultiples_shadowmarks_overlays,overlays,1,TaskDifficulty,6
19,smallmultiples_shadowmarks_overlays,overlays,1,TechniqueDifficulty,5
19,smallmultiples_shadowmarks_overlays,shadowmarkers,1,MentalDemand,4
19,smallmultiples_shadowmarks_overlays,shadowmarkers,1,PhysicalDemand,3
19,smallmultiples_shadowmarks_overlays,shadowmarkers,1,TemporalDemand,4
19,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Performance,3
19,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Effort,3
19,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Frustration,3
19,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Guessing,3
19,smallmultiples_shadowmarks_overlays,shadowmarkers,1,PerceivedAccuracy,5
19,smallmultiples_shadowmarks_overlays,shadowmarkers,1,TaskDifficulty,4
19,smallmultiples_shadowmarks_overlays,shadowmarkers,1,TechniqueDifficulty,3
20,overlays_smallmultiples_shadowmarks,smallmultiples,1,MentalDemand,5
20,overlays_smallmultiples_shadowmarks,smallmultiples,1,PhysicalDemand,1
20,overlays_smallmultiples_shadowmarks,smallmultiples,1,TemporalDemand,1
20,overlays_smallmultiples_shadowmarks,smallmultiples,1,Performance,4
20,overlays_smallmultiples_shadowmarks,smallmultiples,1,Effort,4
20,overlays_smallmultiples_shadowmarks,smallmultiples,1,Frustration,6
20,overlays_smallmultiples_shadowmarks,smallmultiples,1,Guessing,6
20,overlays_smallmultiples_shadowmarks,smallmultiples,1,PerceivedAccuracy,4
20,overlays_smallmultiples_shadowmarks,smallmultiples,1,TaskDifficulty,5
20,overlays_smallmultiples_shadowmarks,smallmultiples,1,TechniqueDifficulty,2
20,overlays_smallmultiples_shadowmarks,overlays,1,MentalDemand,7
20,overlays_smallmultiples_shadowmarks,overlays,1,PhysicalDemand,1
20,overlays_smallmultiples_shadowmarks,overlays,1,TemporalDemand,1
20,overlays_smallmultiples_shadowmarks,overlays,1,Performance,5
20,overlays_smallmultiples_shadowmarks,overlays,1,Effort,7
20,overlays_smallmultiples_shadowmarks,overlays,1,Frustration,7
20,overlays_smallmultiples_shadowmarks,overlays,1,Guessing,4
20,overlays_smallmultiples_shadowmarks,overlays,1,PerceivedAccuracy,4
20,overlays_smallmultiples_shadowmarks,overlays,1,TaskDifficulty,6
20,overlays_smallmultiples_shadowmarks,overlays,1,TechniqueDifficulty,1
20,overlays_smallmultiples_shadowmarks,shadowmarkers,1,MentalDemand,1
