pID,condition,interaction,task,question,value
20,overlays_smallmultiples_shadowmarks,shadowmarkers,1,PhysicalDemand,1
20,overlays_smallmultiples_shadowmarks,shadowmarkers,1,TemporalDemand,1
20,overlays_smallmultiples_shadowmarks,shadowmarkers,1,Performance,3
20,overlays_smallmultiples_shadowmarks,shadowmarkers,1,Effort,2
20,overlays_smallmultiples_shadowmarks,shadowmarkers,1,Frustration,6
20,overlays_smallmultiples_shadowmarks,shadowmarkers,1,Guessing,2
20,overlays_smallmultiples_shadowmarks,shadowmarkers,1,PerceivedAccuracy,4
20,overlays_smallmultiples_shadowmarks,shadowmarkers,1,TaskDifficulty,4
20,overlays_smallmultiples_shadowmarks,shadowmarkers,1,TechniqueDifficulty,2
21,overlays_shadowmarks_smallmultiples,smallmultiples,1,MentalDemand,5
21,overlays_shadowmarks_smallmultiples,smallmultiples,1,PhysicalDemand,3
21,overlays_shadowmarks_smallmultiples,smallmultiples,1,TemporalDemand,5
21,overlays_shadowmarks_smallmultiples,smallmultiples,1,Performance,3
21,overlays_shadowmarks_smallmultiples,smallmultiples,1,Effort,5
21,overlays_shadowmarks_smallmultiples,smallmultiples,1,Frustration,5
21,overlays_shadowmarks_smallmultiples,smallmultiples,1,Guessing,2
21,overlays_shadowmarks_smallmultiples,smallmultiples,1,PerceivedAccuracy,3
21,overlays_shadowmarks_smallmultiples,smallmultiples,1,TaskDifficulty,3
21,overlays_shadowmarks_smallmultiples,smallmultiples,1,TechniqueDifficulty,4
21,overlays_shadowmarks_smallmultiples,overlays,1,MentalDemand,6
21,overlays_shadowmarks_smallmultiples,overlays,1,PhysicalDemand,3
21,overlays_shadowmarks_smallmultiples,overlays,1,TemporalDemand,3
21,overlays_shadowmarks_smallmultiples,overlays,1,Performance,3
21,overlays_shadowmarks_smallmultiples,overlays,1,Effort,6
21,overlays_shadowmarks_smallmultiples,overlays,1,Frustration,3
21,overlays_shadowmarks_smallmultiples,overlays,1,Guessing,2
21,overlays_shadowmarks_smallmultiples,overlays,1,PerceivedAccuracy,5
21,overlays_shadowmarks_smallmultiples,overlays,1,TaskDifficulty,5
21,overlays_shadowmarks_smallmultiples,overlays,1,TechniqueDifficulty,5
21,overlays_shadowmarks_smallmultiples,shadowmarkers,1,MentalDemand,6
21,overlays_shadowmarks_smallmultiples,shadowmarkers,1,PhysicalDemand,3
21,overlays_shadowmarks_smallmultiples,shadowmarkers,1,TemporalDemand,3
21,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Performance,5
21,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Effort,3
21,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Frustration,5
21,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Guessing,5
21,overlays_shadowmarks_smallmultiples,shadowmarkers,1,PerceivedAccuracy,5
21,overlays_shadowmarks_smallmultiples,shadowmarkers,1,TaskDifficulty,5
21,overlays_shadowmarks_smallmultiples,shadowmarkers,1,TechniqueDifficulty,3
22,shadowmarks_smallmultiples_overlays,smallmultiples,1,MentalDemand,7
22,shadowmarks_smallmultiples_overlays,smallmultiples,1,PhysicalDemand,2
22,shadowmarks_smallmultiples_overlays,smallmultiples,1,TemporalDemand,5
22,shadowmarks_smallmultiples_overlays,smallmultiples,1,Performance,7
22,shadowmarks_smallmultiples_overlays,smallmultiples,1,Effort,6
22,shadowmarks_smallmultiples_overlays,smallmultiples,1,Frustration,7
22,shadowmarks_smallmultiples_overlays,smallmultiples,1,Guessing,6
22,shadowmarks_smallmultiples_overlays,smallmultiples,1,PerceivedAccuracy,5
22,shadowmarks_smallmultiples_overlays,smallmultiples,1,TaskDifficulty,7
22,shadowmarks_smallmultiples_overlays,smallmultiples,1,TechniqueDifficulty,3
22,shadowmarks_smallmultiples_overlays,overlays,1,MentalDemand,5
22,shadowmarks_smallmultiples_overlays,overlays,1,PhysicalDemand,2
22,shadowmarks_smallmultiples_overlays,overlays,1,TemporalDemand,5
22,shadowmarks_smallmultiples_overlays,overlays,1,Performance,6
22,shadowmarks_smallmultiples_overlays,overlays,1,Effort,6
22,shadowmarks_smallmultiples_overlays,overlays,1,Frustration,7
22,shadowmarks_smallmultiples_overlays,overlays,1,Guessing,7
22,shadowmarks_smallmultiples_overlays,overlays,1,PerceivedAccuracy,1
22,shadowmarks_smallmultiples_overlays,overlays,1,TaskDifficulty,7
22,shadowmarks_smallmultiples_overlays,overlays,1,TechniqueDifficulty,4
22,shadowmarks_smallmultiples_overlays,shadowmarkers,1,MentalDemand,5
22,shadowmarks_smallmultiples_overlays,shadowmarkers,1,PhysicalDemand,2
22,shadowmarks_smallmultiples_overlays,shadowmarkers,1,TemporalDemand,5
22,shadowmarks_smallmultiples_overlays,shadowmarkers,1,Performance,5
22,shadowmarks_smallmultiples_overlays,shadowmarkers,1,Effort,6
22,shadowmarks_smallmultiples_overlays,shadowmarkers,1,Frustration,3
22,shadowmarks_smallmultiples_overlays,shadowmarkers,1,Guessing,5
22,shadowmarks_smallmultiples_overlays,shadowmarkers,1,PerceivedAccuracy,5
22,shadowmarks_smallmultiples_overlays,shadowmarkers,1,TaskDifficulty,5
22,shadowmarks_smallmultiples_overlays,shadowmarkers,1,TechniqueDifficulty,5
24,shadowmarks_overlays_smallmultiples,smallmultiples,1,MentalDemand,5
24,shadowmarks_overlays_smallmultiples,smallmultiples,1,PhysicalDemand,4
24,shadowmarks_overlays_smallmultiples,smallmultiples,1,TemporalDemand,7
24,shadowmarks_overlays_smallmultiples,smallmultiples,1,Performance,4
24,shadowmarks_overlays_smallmultiples,smallmultiples,1,Effort,6
24,shadowmarks_overlays_smallmultiples,smallmultiples,1,Frustration,7
24,shadowmarks_overlays_smallmultiples,smallmultiples,1,Guessing,5
24,shadowmarks_overlays_smallmultiples,smallmultiples,1,PerceivedAccuracy,3
24,shadowmarks_overlays_smallmultiples,smallmultiples,1,TaskDifficulty,6
24,shadowmarks_overlays_smallmultiples,smallmultiples,1,TechniqueDifficulty,7
24,shadowmarks_overlays_smallmultiples,overlays,1,MentalDemand,5
24,shadowmarks_overlays_smallmultiples,overlays,1,PhysicalDemand,2
24,shadowmarks_overlays_smallmultiples,overlays,1,TemporalDemand,7
24,shadowmarks_overlays_smallmultiples,overlays,1,Performance,2
24,shadowmarks_overlays_smallmultiples,overlays,1,Effort,7
24,shadowmarks_overlays_smallmultiples,overlays,1,Frustration,7
24,shadowmarks_overlays_smallmultiples,overlays,1,Guessing,1
24,shadowmarks_overlays_smallmultiples,overlays,1,PerceivedAccuracy,6
24,shadowmarks_overlays_smallmultiples,overlays,1,TaskDifficulty,3
24,shadowmarks_overlays_smallmultiples,overlays,1,TechniqueDifficulty,3
24,shadowmarks_overlays_smallmultiples,shadowmarkers,1,MentalDemand,5
24,shadowmarks_overlays_smallmultiples,shadowmarkers,1,PhysicalDemand,1
24,shadowmarks_overlays_smallmultiples,shadowmarkers,1,TemporalDemand,5
24,shadowmarks_overlays_smallmultiples,shadowmarkers,1,Performance,3
24,shadowmarks_overlays_smallmultiples,shadowmarkers,1,Effort,5
24,shadowmarks_overlays_smallmultiples,shadowmarkers,1,Frustration,6
24,shadowmarks_overlays_smallmultiples,shadowmarkers,1,Guessing,2
24,shadowmarks_overlays_smallmultiples,shadowmarkers,1,PerceivedAccuracy,5
24,shadowmarks_overlays_smallmultiples,shadowmarkers,1,TaskDifficulty,4
24,shadowmarks_overlays_smallmultiples,shadowmarkers,1,TechniqueDifficulty,5
25,smallmultiples_shadowmarks_overlays,smallmultiples,1,MentalDemand,6
25,smallmultiples_shadowmarks_overlays,smallmultiples,1,PhysicalDemand,3
25,smallmultiples_shadowmarks_overlays,smallmultiples,1,TemporalDemand,5
25,smallmultiples_shadowmarks_overlays,smallmultiples,1,Performance,3
25,smallmultiples_shadowmarks_overlays,smallmultiples,1,Effort,5
25,smallmultiples_shadowmarks_overlays,smallmultiples,1,Frustration,5
25,smallmultiples_shadowmarks_overlays,smallmultiples,1,Guessing,3
25,smallmultiples_shadowmarks_overlays,smallmultiples,1,PerceivedAccuracy,5
25,smallmultiples_shadowmarks_overlays,smallmultiples,1,TaskDifficulty,5
25,smallmultiples_shadowmarks_overlays,smallmultiples,1,TechniqueDifficulty,5
25,smallmultiples_shadowmarks_overlays,overlays,1,MentalDemand,6
25,smallmultiples_shadowmarks_overlays,overlays,1,PhysicalDemand,5
25,smallmultiples_shadowmarks_overlays,overlays,1,TemporalDemand,6
25,smallmultiples_shadowmarks_overlays,overlays,1,Performance,3
25,smallmultiples_shadowmarks_overlays,overlays,1,Effort,6
25,smallmultiples_shadowmarks_overlays,overlays,1,Frustration,6
25,smallmultiples_shadowmarks_overlays,overlays,1,Guessing,6
25,smallmultiples_shadowmarks_overlays,overlays,1,PerceivedAccuracy,3
25,smallmultiples_shadowmarks_overlays,overlays,1,TaskDifficulty,6
25,smallmultiples_shadowmarks_overlays,overlays,1,TechniqueDifficulty,6
25,smallmultiples_shadowmarks_overlays,shadowmarkers,1,MentalDemand,5
25,smallmultiples_shadowmarks_overlays,shadowmarkers,1,PhysicalDemand,3
25,smallmultiples_shadowmarks_overlays,shadowmarkers,1,TemporalDemand,5
25,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Performance,6
25,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Effort,5
25,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Frustration,3
25,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Guessing,3
25,smallmultiples_shadowmarks_overlays,shadowmarkers,1,PerceivedAccuracy,6
25,smallmultiples_shadowmarks_overlays,shadowmarkers,1,TaskDifficulty,5
25,smallmultiples_shadowmarks_overlays,shadowmarkers,1,TechniqueDifficulty,3
26,smallmultiples_shadowmarks_overlays,smallmultiples,1,MentalDemand,5
26,smallmultiples_shadowmarks_overlays,smallmultiples,1,PhysicalDemand,2
26,smallmultiples_shadowmarks_overlays,smallmultiples,1,TemporalDemand,5
26,smallmultiples_shadowmarks_overlays,smallmultiples,1,Performance,6
26,smallmultiples_shadowmarks_overlays,smallmultiples,1,Effort,5
26,smallmultiples_shadowmarks_overlays,smallmultiples,1,Frustration,6
26,smallmultiples_shadowmarks_overlays,smallmultiples,1,Guessing,3
26,smallmultiples_shadowmarks_overlays,smallmultiples,1,PerceivedAccuracy,2
26,smallmultiples_shadowmarks_overlays,smallmultiples,1,TaskDifficulty,6
26,smallmultiples_shadowmarks_overlays,smallmultiples,1,TechniqueDifficulty,6
26,smallmultiples_shadowmarks_overlays,overlays,1,MentalDemand,5
26,smallmultiples_shadowmarks_overlays,overlays,1,PhysicalDemand,2
26,smallmultiples_shadowmarks_overlays,overlays,1,TemporalDemand,4
26,smallmultiples_shadowmarks_overlays,overlays,1,Performance,4
26,smallmultiples_shadowmarks_overlays,overlays,1,Effort,5
26,smallmultiples_shadowmarks_overlays,overlays,1,Frustration,6
26,smallmultiples_shadowmarks_overlays,overlays,1,Guessing,5
26,smallmultiples_shadowmarks_overlays,overlays,1,PerceivedAccuracy,3
26,smallmultiples_shadowmarks_overlays,overlays,1,TaskDifficulty,6
26,smallmultiples_shadowmarks_overlays,overlays,1,TechniqueDifficulty,2
26,smallmultiples_shadowmarks_overlays,shadowmarkers,1,MentalDemand,4
26,smallmultiples_shadowmarks_overlays,shadowmarkers,1,PhysicalDemand,4
26,smallmultiples_shadowmarks_overlays,shadowmarkers,1,TemporalDemand,5
26,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Performance,3
26,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Effort,4
26,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Frustration,5
26,smallmultiples_shadowmarks_overlays,shadowmarkers,1,Guessing,4
26,smallmultiples_shadowmarks_overlays,shadowmarkers,1,PerceivedAccuracy,5
26,smallmultiples_shadowmarks_overlays,shadowmarkers,1,TaskDifficulty,3
26,smallmultiples_shadowmarks_overlays,shadowmarkers,1,TechniqueDifficulty,3
27,shadowmarks_overlays_smallmultiples,smallmultiples,1,MentalDemand,6
27,shadowmarks_overlays_smallmultiples,smallmultiples,1,PhysicalDemand,1
27,shadowmarks_overlays_smallmultiples,smallmultiples,1,TemporalDemand,4
27,shadowmarks_overlays_smallmultiples,smallmultiples,1,Performance,4
27,shadowmarks_overlays_smallmultiples,smallmultiples,1,Effort,6
27,shadowmarks_overlays_smallmultiples,smallmultiples,1,Frustration,3
27,shadowmarks_overlays_smallmultiples,smallmultiples,1,Guessing,6
27,shadowmarks_overlays_smallmultiples,smallmultiples,1,PerceivedAccuracy,5
27,shadowmarks_overlays_smallmultiples,smallmultiples,1,TaskDifficulty,5
27,shadowmarks_overlays_smallmultiples,smallmultiples,1,TechniqueDifficulty,2
27,shadowmarks_overlays_smallmultiples,overlays,1,MentalDemand,6
27,shadowmarks_overlays_smallmultiples,overlays,1,PhysicalDemand,1
27,shadowmarks_overlays_smallmultiples,overlays,1,TemporalDemand,5
27,shadowmarks_overlays_smallmultiples,overlays,1,Performance,3
27,shadowmarks_overlays_smallmultiples,overlays,1,Effort,6
27,shadowmarks_overlays_smallmultiples,overlays,1,Frustration,4
27,shadowmarks_overlays_smallmultiples,overlays,1,Guessing,4
27,shadowmarks_overlays_smallmultiples,overlays,1,PerceivedAccuracy,4
27,shadowmarks_overlays_smallmultiples,overlays,1,TaskDifficulty,6
27,shadowmarks_overlays_smallmultiples,overlays,1,TechniqueDifficulty,3
27,shadowmarks_overlays_smallmultiples,shadowmarkers,1,MentalDemand,6
27,shadowmarks_overlays_smallmultiples,shadowmarkers,1,PhysicalDemand,1
27,shadowmarks_overlays_smallmultiples,shadowmarkers,1,TemporalDemand,5
27,shadowmarks_overlays_smallmultiples,shadowmarkers,1,Performance,3
27,shadowmarks_overlays_smallmultiples,shadowmarkers,1,Effort,5
27,shadowmarks_overlays_smallmultiples,shadowmarkers,1,Frustration,3
27,shadowmarks_overlays_smallmultiples,shadowmarkers,1,Guessing,3
27,shadowmarks_overlays_smallmultiples,shadowmarkers,1,PerceivedAccuracy,5
27,shadowmarks_overlays_smallmultiples,shadowmarkers,1,TaskDifficulty,6
27,shadowmarks_overlays_smallmultiples,shadowmarkers,1,TechniqueDifficulty,5
28,smallmultiples_overlays_shadowmarks,smallmultiples,1,MentalDemand,6
28,smallmultiples_overlays_shadowmarks,smallmultiples,1,PhysicalDemand,2
28,smallmultiples_overlays_shadowmarks,smallmultiples,1,TemporalDemand,6
28,smallmultiples_overlays_shadowmarks,smallmultiples,1,Performance,7
28,smallmultiples_overlays_shadowmarks,smallmultiples,1,Effort,6
28,smallmultiples_overlays_shadowmarks,smallmultiples,1,Frustration,7
28,smallmultiples_overlays_shadowmarks,smallmultiples,1,Guessing,2
28,smallmultiples_overlays_shadowmarks,smallmultiples,1,PerceivedAccuracy,1
28,smallmultiples_overlays_shadowmarks,smallmultiples,1,TaskDifficulty,7
28,smallmultiples_overlays_shadowmarks,smallmultiples,1,TechniqueDifficulty,2
28,smallmultiples_overlays_shadowmarks,overlays,1,MentalDemand,6
28,smallmultiples_overlays_shadowmarks,overlays,1,PhysicalDemand,2
28,smallmultiples_overlays_shadowmarks,overlays,1,TemporalDemand,7
28,smallmultiples_overlays_shadowmarks,overlays,1,Performance,5
28,smallmultiples_overlays_shadowmarks,overlays,1,Effort,6
28,smallmultiples_overlays_shadowmarks,overlays,1,Frustration,7
28,smallmultiples_overlays_shadowmarks,overlays,1,Guessing,7
28,smallmultiples_overlays_shadowmarks,overlays,1,PerceivedAccuracy,2
28,smallmultiples_overlays_shadowmarks,overlays,1,TaskDifficulty,5
28,smallmultiples_overlays_shadowmarks,overlays,1,TechniqueDifficulty,3
28,smallmultiples_overlays_shadowmarks,shadowmarkers,1,MentalDemand,3
28,smallmultiples_overlays_shadowmarks,shadowmarkers,1,PhysicalDemand,5
28,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TemporalDemand,7
28,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Performance,2
28,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Effort,6
28,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Frustration,7
28,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Guessing,1
28,smallmultiples_overlays_shadowmarks,shadowmarkers,1,PerceivedAccuracy,6
28,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TaskDifficulty,3
28,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TechniqueDifficulty,7
31,overlays_shadowmarks_smallmultiples,smallmultiples,1,MentalDemand,7
31,overlays_shadowmarks_smallmultiples,smallmultiples,1,PhysicalDemand,7
31,overlays_shadowmarks_smallmultiples,smallmultiples,1,TemporalDemand,2
31,overlays_shadowmarks_smallmultiples,smallmultiples,1,Performance,6
31,overlays_shadowmarks_smallmultiples,smallmultiples,1,Effort,7
31,overlays_shadowmarks_smallmultiples,smallmultiples,1,Frustration,6
31,overlays_shadowmarks_smallmultiples,smallmultiples,1,Guessing,7
31,overlays_shadowmarks_smallmultiples,smallmultiples,1,PerceivedAccuracy,2
31,overlays_shadowmarks_smallmultiples,smallmultiples,1,TaskDifficulty,6
31,overlays_shadowmarks_smallmultiples,smallmultiples,1,TechniqueDifficulty,6
31,overlays_shadowmarks_smallmultiples,overlays,1,MentalDemand,7
31,overlays_shadowmarks_smallmultiples,overlays,1,PhysicalDemand,3
31,overlays_shadowmarks_smallmultiples,overlays,1,TemporalDemand,3
31,overlays_shadowmarks_smallmultiples,overlays,1,Performance,6
31,overlays_shadowmarks_smallmultiples,overlays,1,Effort,6
31,overlays_shadowmarks_smallmultiples,overlays,1,Frustration,6
31,overlays_shadowmarks_smallmultiples,overlays,1,Guessing,5
31,overlays_shadowmarks_smallmultiples,overlays,1,PerceivedAccuracy,4
31,overlays_shadowmarks_smallmultiples,overlays,1,TaskDifficulty,4
31,overlays_shadowmarks_smallmultiples,overlays,1,TechniqueDifficulty,7
31,overlays_shadowmarks_smallmultiples,shadowmarkers,1,MentalDemand,3
31,overlays_shadowmarks_smallmultiples,shadowmarkers,1,PhysicalDemand,2
31,overlays_shadowmarks_smallmultiples,shadowmarkers,1,TemporalDemand,2
31,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Performance,2
31,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Effort,2
31,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Frustration,2
31,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Guessing,2
31,overlays_shadowmarks_smallmultiples,shadowmarkers,1,PerceivedAccuracy,7
31,overlays_shadowmarks_smallmultiples,shadowmarkers,1,TaskDifficulty,2
31,overlays_shadowmarks_smallmultiples,shadowmarkers,1,TechniqueDifficulty,2
35,overlays_shadowmarks_smallmultiples,smallmultiples,1,MentalDemand,5
35,overlays_shadowmarks_smallmultiples,smallmultiples,1,PhysicalDemand,2
35,overlays_shadowmarks_smallmultiples,smallmultiples,1,TemporalDemand,5
35,overlays_shadowmarks_smallmultiples,smallmultiples,1,Performance,5
35,overlays_shadowmarks_smallmultiples,smallmultiples,1,Effort,5
35,overlays_shadowmarks_smallmultiples,smallmultiples,1,Frustration,5
35,overlays_shadowmarks_smallmultiples,smallmultiples,1,Guessing,5
35,overlays_shadowmarks_smallmultiples,smallmultiples,1,PerceivedAccuracy,3
35,overlays_shadowmarks_smallmultiples,smallmultiples,1,TaskDifficulty,5
35,overlays_shadowmarks_smallmultiples,smallmultiples,1,TechniqueDifficulty,3
35,overlays_shadowmarks_smallmultiples,overlays,1,MentalDemand,5
35,overlays_shadowmarks_smallmultiples,overlays,1,PhysicalDemand,2
35,overlays_shadowmarks_smallmultiples,overlays,1,TemporalDemand,3
35,overlays_shadowmarks_smallmultiples,overlays,1,Performance,6
35,overlays_shadowmarks_smallmultiples,overlays,1,Effort,5
35,overlays_shadowmarks_smallmultiples,overlays,1,Frustration,5
35,overlays_shadowmarks_smallmultiples,overlays,1,Guessing,4
35,overlays_shadowmarks_smallmultiples,overlays,1,PerceivedAccuracy,2
35,overlays_shadowmarks_smallmultiples,overlays,1,TaskDifficulty,5
35,overlays_shadowmarks_smallmultiples,overlays,1,TechniqueDifficulty,5
35,overlays_shadowmarks_smallmultiples,shadowmarkers,1,MentalDemand,2
35,overlays_shadowmarks_smallmultiples,shadowmarkers,1,PhysicalDemand,1
35,overlays_shadowmarks_smallmultiples,shadowmarkers,1,TemporalDemand,5
35,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Performance,2
35,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Effort,3
35,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Frustration,3
35,overlays_shadowmarks_smallmultiples,shadowmarkers,1,Guessing,2
35,overlays_shadowmarks_smallmultiples,shadowmarkers,1,PerceivedAccuracy,5
35,overlays_shadowmarks_smallmultiples,shadowmarkers,1,TaskDifficulty,3
35,overlays_shadowmarks_smallmultiples,shadowmarkers,1,TechniqueDifficulty,2
36,smallmultiples_overlays_shadowmarks,smallmultiples,1,MentalDemand,7
36,smallmultiples_overlays_shadowmarks,smallmultiples,1,PhysicalDemand,4
36,smallmultiples_overlays_shadowmarks,smallmultiples,1,TemporalDemand,4
36,smallmultiples_overlays_shadowmarks,smallmultiples,1,Performance,7
36,smallmultiples_overlays_shadowmarks,smallmultiples,1,Effort,7
36,smallmultiples_overlays_shadowmarks,smallmultiples,1,Frustration,7
36,smallmultiples_overlays_shadowmarks,smallmultiples,1,Guessing,5
36,smallmultiples_overlays_shadowmarks,smallmultiples,1,PerceivedAccuracy,1
36,smallmultiples_overlays_shadowmarks,smallmultiples,1,TaskDifficulty,7
36,smallmultiples_overlays_shadowmarks,smallmultiples,1,TechniqueDifficulty,5
36,smallmultiples_overlays_shadowmarks,overlays,1,MentalDemand,5
36,smallmultiples_overlays_shadowmarks,overlays,1,PhysicalDemand,4
36,smallmultiples_overlays_shadowmarks,overlays,1,TemporalDemand,4
36,smallmultiples_overlays_shadowmarks,overlays,1,Performance,4
36,smallmultiples_overlays_shadowmarks,overlays,1,Effort,5
36,smallmultiples_overlays_shadowmarks,overlays,1,Frustration,5
36,smallmultiples_overlays_shadowmarks,overlays,1,Guessing,3
36,smallmultiples_overlays_shadowmarks,overlays,1,PerceivedAccuracy,5
36,smallmultiples_overlays_shadowmarks,overlays,1,TaskDifficulty,5
36,smallmultiples_overlays_shadowmarks,overlays,1,TechniqueDifficulty,4
36,smallmultiples_overlays_shadowmarks,shadowmarkers,1,MentalDemand,5
36,smallmultiples_overlays_shadowmarks,shadowmarkers,1,PhysicalDemand,4
36,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TemporalDemand,5
36,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Performance,4
36,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Effort,3
36,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Frustration,4
36,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Guessing,5
36,smallmultiples_overlays_shadowmarks,shadowmarkers,1,PerceivedAccuracy,4
36,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TaskDifficulty,5
36,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TechniqueDifficulty,1
39,smallmultiples_overlays_shadowmarks,smallmultiples,1,MentalDemand,5
39,smallmultiples_overlays_shadowmarks,smallmultiples,1,PhysicalDemand,5
39,smallmultiples_overlays_shadowmarks,smallmultiples,1,TemporalDemand,5
39,smallmultiples_overlays_shadowmarks,smallmultiples,1,Performance,5
39,smallmultiples_overlays_shadowmarks,smallmultiples,1,Effort,5
39,smallmultiples_overlays_shadowmarks,smallmultiples,1,Frustration,6
39,smallmultiples_overlays_shadowmarks,smallmultiples,1,Guessing,3
39,smallmultiples_overlays_shadowmarks,smallmultiples,1,PerceivedAccuracy,5
39,smallmultiples_overlays_shadowmarks,smallmultiples,1,TaskDifficulty,5
39,smallmultiples_overlays_shadowmarks,smallmultiples,1,TechniqueDifficulty,3
39,smallmultiples_overlays_shadowmarks,overlays,1,MentalDemand,5
39,smallmultiples_overlays_shadowmarks,overlays,1,PhysicalDemand,3
39,smallmultiples_overlays_shadowmarks,overlays,1,TemporalDemand,5
39,smallmultiples_overlays_shadowmarks,overlays,1,Performance,5
39,smallmultiples_overlays_shadowmarks,overlays,1,Effort,5
39,smallmultiples_overlays_shadowmarks,overlays,1,Frustration,5
39,smallmultiples_overlays_shadowmarks,overlays,1,Guessing,5
39,smallmultiples_overlays_shadowmarks,overlays,1,PerceivedAccuracy,5
39,smallmultiples_overlays_shadowmarks,overlays,1,TaskDifficulty,5
39,smallmultiples_overlays_shadowmarks,overlays,1,TechniqueDifficulty,5
39,smallmultiples_overlays_shadowmarks,shadowmarkers,1,MentalDemand,5
39,smallmultiples_overlays_shadowmarks,shadowmarkers,1,PhysicalDemand,3
39,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TemporalDemand,5
39,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Performance,3
39,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Effort,5
39,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Frustration,5
39,smallmultiples_overlays_shadowmarks,shadowmarkers,1,Guessing,3
39,smallmultiples_overlays_shadowmarks,shadowmarkers,1,PerceivedAccuracy,5
39,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TaskDifficulty,3
39,smallmultiples_overlays_shadowmarks,shadowmarkers,1,TechniqueDifficulty,3
40,smallmultiples_shadowmarks_overlays,smallmultiples,1,MentalDemand,2
40,smallmultiples_shadowmarks_overlays,smallmultiples,1,PhysicalDemand,1
40,smallmultiples_shadowmarks_overlays,smallmultiples,1,TemporalDemand,1
40,smallmultiples_shadowmarks_overlays,smallmultiples,1,Performance,3
40,smallmultiples_shadowmarks_overlays,smallmultiples,1,Effort,6
40,smallmultiples_shadowmarks_overlays,smallmultiples,1,Frustration,4
40,smallmultiples_shadowmarks_overlays,smallmultiples,1,Guessing,3
40,smallmultiples_shadowmarks_overlays,smallmultiples,1,PerceivedAccuracy,5
40,smallmultiples_shadowmarks_overlays,smallmultiples,1,TaskDifficulty,3
40,smallmultiples_shadowmarks_overlays,smallmultiples,1,TechniqueDifficulty,2
